STATUS | HOMO | PREDICTED | TARGET
WRONG | - | Katon Dethet | COTTON AND TOBACCO THAT THEY SET UP
WRONG | H | bat low taid | BUT IT'S LOW TIDE
WRONG | H | This is a very powerful language. | THIS IS VERY POWERFUL
WRONG | H | Sammy wants to see the van. | SO I MIGHT FIND OUT SOMETHING VERY UNPLEASANT
WRONG | H | Bake a song | BECAUSE I'M GOING TO SOMETHING
WRONG | H | You have a van | YOU HAVE TO RUN
WRONG | H | This is a test | THERE'S NO ROAD ACCESS AT ALL
WRONG | - | Amanda | I'M HEADING SOUTH NOW
WRONG | H | I have a ball | IN BRAZIL AS WELL
WRONG | H | Still very | STILL WE'RE VERY
WRONG | - | Borrowed from | BEFORE THE RAILWAYS
WRONG | H | Relay the message to the king. | THE RAILWAY LINES COULD THEN SHIP IT BACK TO THE PORTS
WRONG | - | This is a roll. | IT'S A REALLY GOOD
WRONG | - | Lately I was in a hurry | LOTS OF OUTLYING FARMS AND A SMALL COLLECTION OF BUILDINGS
WRONG | H | This is a banana. | THOUSANDS OF TONNES OF AMMUNITION
WRONG | H | Sow it, hear it, sing it, write it, and share it. | SO HIS TROOPS WERE VERY HUNGRY
WRONG | H | Sow it, eat it, don't eat it | SO THEY ATE WHAT THEY COULD AND
WRONG | H | What ever you want | WHATEVER THEY COULDN'T CARRY OFF
WRONG | - | Don't forget the cat | THE CONFEDERATE COMMANDER
WRONG | H | I want to draw a bow | A LOT OF PEOPLE CONSIDER THAT ONE OF HIS GREATEST VICTORIES BECAUSE HE DROVE THE UNION ARMY FROM
WRONG | H | Bathington, I want to thank you for your time and attention. | BUT I THINK IT'S IMPORTANT THAT WHEN WE LOOK BACK ON THAT AND TAKE A CERTAIN PRIDE IN THAT THAT WE
WRONG | H | I want to see the sun | IT WAS FOUNDED IN 1727 AND CONTAINS ABOUT 6
WRONG | H | I am a doctor | AN IDEAL PLACE FOR ME TO BEGIN TO DISCOVER THE SPIRIT OF THE
WRONG | H | What am I going to do? | WHEN I'M GOING TO SIT DOWN IN THE EVENING WITH A NICE GLASS OF BOURBON
WRONG | - | Wanderer's Dream | WONDERING IF THEY'RE DOING IT CORRECTLY
WRONG | H | What's the date? | WE DIDN'T SEE ANY OF THAT WITH YOU
WRONG | H | I think you're a man. | AFTER TWO MONTHS OF ACTIVE DEBATING
WRONG | H | Aid to the tide | 88 VOTED TO SECEDE
WRONG | H | AFLAME | I FEEL MUCH THAT MAKES ME FEEL AT HOME
WRONG | - | What was the date? | WHAT WAS THAT SAYING
WRONG | - | Daisy sings | THAT WAS SAYING THAT
WRONG | - | Tell me about the date | TELL ME ABOUT THAT
WRONG | H | This is a test of the emergency broadcast system. | TO DESTROY THE BLOCKADE AND THAT CAME INTO BEING AS A VESSEL CALLED THE CONFEDERATE STATE
WRONG | H | I want to know | IT WASN'T EVEN CLOSE TO THE USS MONITOR
WRONG | H | Won't | ONLY ONE TURRET
WRONG | H | Very much like a camel | VIRTUALLY EVERY MAJOR COMBAT VESSEL THAT WAS DESIGNED
WRONG | H | Nataly Norman is a nice person | NOT ONLY THE AMERICAN NAVY
WRONG | H | Baton | BUT IN NAVY'S AROUND THE WORLD AFTER THE BATTLE OF HAMPTON ROADS
WRONG | H | Dewerous | THEY WERE NEW VESSELS
WRONG | - | Durning | DURING THE REVOLUTION
WRONG | H | Was it a sale? | WE SEE OURSELVES AS SOMETHING ELSE
WRONG | H | Let there be light | LATER IN THEIR HISTORY
WRONG | H | This is a machine that can speak. | THEY DIDN'T MUCH LIKE BEING TOLD BY YANKEES THAT THEY SHOULDN'T OWN SLAVES
WRONG | H | This is a test | TO USE THE TERM
WRONG | H | You don't have to worry about it. | YOU KNOW THAT DOESN'T GO VERY WELL
WRONG | H | What's the weather like? | WHEN JOHN SMITH RETURNS TO ENGLAND 1609
WRONG | - | And Never Went | AND THAT NEVER WORKS OUT WELL
WRONG | H | I don't have any money. | THAT THERE ARE GREAT CHUNKS OF VIRGINIAN HISTORY THAT I DID NOT KNOW
WRONG | H | I think I can do it. | IT'S KIND OF OVERSHADOWED BY MASSACHUSETTS
WRONG | H | I saw the lost world | AFTER THE SOUTH LOST THE WAR IN OUR CIVIL WAR
WRONG | H | Where Din'd I Never See | WHERE THE INDIANS AND THE PILGRIMS SAT DOWN TOGETHER
WRONG | H | This is a test of the emergency broadcast system. | THE FIRST THANKSGIVING IS HERE IN 1608 WHEN POCAHONTAS HERSELF BRINGS FOOD TO HELP THE COLONISTS
WRONG | H | This is a test | TO GET THROUGH TO THE NEXT STAGE
WRONG | H | dog writer | DO GO TO OUR WEBSITE
WRONG | H | This fork is weak. | THANKS FOR WATCHING
WRONG | H | Mandrake the Magician | MORE AND MORE PEOPLE WOULD LOVE TO HAVE THEIR OWN PROPERTY PORTFOLIO
WRONG | H | This is a test of the emergency broadcast system. | THEN AT LEAST YOU'D HAVE YOUR FOOT ON THE PROPERTY DEVELOPING LADDER
WRONG | H | Avery was here | I'VE NEVER SEEN A HOUSE LIKE THIS
WRONG | - | I saw a sorcerer | IT SORT OF WORKS
WRONG | H | Meylon Ahlowk Fae1kter0 Iy0 | MADE IN A LOCAL FACTORY
WRONG | - | Minton Fetterer | THE MINTON FACTORY
WRONG | H | Butterfly | BUT YOU'VE GOT TO BE VERY
WRONG | H | Willowdavenaverisativeriverisaveriver | WE LOOKED AT A LOAD OF HOUSES IN THE UNIVERSITY AREA
WRONG | H | A word park | I WORK PART TIME
WRONG | H | This is a test. | THEY SEEM TO BE AS SAD AS I WILL BE TO SEE THIS FLOOR IN THE BACK GO
WRONG | H | Butt Mynon And Trafik | BUT THEY MEAN NOISE AND TRAFFIC
WRONG | H | Rowdiesel | THE ROAD ITSELF IS ATTRACTIVE
WRONG | - | This is a test | THAT IS WHAT LETS THIS FLAT DOWN
WRONG | H | Aid the sick | I'D EXPECT TO GET 1
WRONG | H | Lawn Gape Wdtray Trow Sart Awth Dper Wkrk | LONG GAP WITH TRYING TO SORT OUT THE PAPERWORK
WRONG | H | Aunt Jane's nursery rhymes | I DON'T THINK JOHN WILL HAVE THE SAME PROBLEM HERE
WRONG | H | What's wrong with the world? | WHERE WILL JOHN DECIDE HE WANTS THE WET ROOM
WRONG | H | Well done, sir. | WILL THEIR FRIENDSHIP SURVIVE THIS TOOTING TRANSFORMATION
WRONG | H | A way in the house | I WASN'T HAVING IT
WRONG | - | batkawartermayfroomstheshon | ABOUT QUARTER OF A MILE FROM THE METRO STATION
WRONG | H | Sawadah, I am a robot. I am here to help you. Please tell me what you want to do. | SO ADDED TO ALL THE OTHER THINGS YOU'RE GOING TO DO TO THIS PROPERTY
WRONG | - | Dover | THE OVERALL SIZE OF IT
WRONG | H | Aymouthshurintjenerotaytlatavent | I'M SURE IT GENERATED A LOT OF INTEREST WHEN IT WENT UNDER THE HAMMER
WRONG | - | This is a test | IF THIS IS A BUSINESS
WRONG | H | Taym Hazepest | TIME HAS PASSED
WRONG | H | Pandian got a letter from his agent in Germany | PAUL AND ANDY HAVE GOT THEMSELVES A GREAT PROPERTY HERE
WRONG | H | And deer are rare | AND THEY'RE MAKING THE SLIGHT ERROR OF NOT COSTING IN THEIR OWN TIME AND EFFORT WHICH
WRONG | H | Dear Sir, I am writing to you to inform you that your application for a job as a writer has been accepted. You will be required to start work on Monday, 1st of January, 2018. You will be paid £ | THEY'RE BOTH STILL WORKING RIGHT NOW
WRONG | - | Hello, I say, I draw a well | HE'S DRIVING WELL
WRONG | - | This is a sample text | IT'S NORMALLY SOMETHING SIMPLE
WRONG | H | Saw a real good cat | SO WE'RE REALLY HAPPY THAT WE GOT TO DO THAT
WRONG | H | Flop won last | THE FLIPPER WAS ONLY FIRING AT HALF POWER IN THE LAST FIGHT
WRONG | - | Wellington | AS WELL AS BEING COLD
WRONG | H | NATJOSHROWBATS | NOT JUST ROBOTS
WRONG | H | What kind of dentists are you? | WE COULDN'T HAVE IMAGINED TEN
WRONG | H | And pray for us | AND THE PRICE OF SENSORS
WRONG | - | And I've heard about the robots. | AND EVEN THE HOUSE ROBOTS AREN'T SAFE
WRONG | H | Fanny Tan | FOR THE FINAL TIME TONIGHT
WRONG | H | this is a test | THAT'S WHAT WE DO
WRONG | H | You want to tell me something. | USED IT VERY INTELLIGENTLY
WRONG | H | Baring | BY RUNNING AWAY
WRONG | H | Gotten | GETTING IT UP TO SPEED AND MAKING THE ATTACK AT THE RIGHT PRECISE MOMENT
WRONG | H | May have | YOU MIGHT HAVE A REALLY NICE WELL ENGINEERED MACHINE
WRONG | H | Red Fandisk | READY FOR THE NEXT BATTLE
WRONG | H | I want to know | IT WAS NOT A KNOCKOUT
WRONG | - | This is a message. | THE GAS SYSTEM WAS MISBEHAVING
WRONG | H | I want to help you | EVEN THOUGH IT LASTED THE WHOLE THREE MINUTES
WRONG | H | bat won win | BUT WHO WILL WIN
WRONG | H | A girl gave a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl a girl | I GIVE YOU GUY SELF
WRONG | H | I want wine | EVEN WHEN IT WASN'T HIS FAULT
WRONG | - | Familiar | FAMILY OF MY OWN
WRONG | - | This is a test. | IT'S FREEZING COLD
WRONG | - | Jill loved the last dance | JUST LOVED THE LIFESTYLE
WRONG | H | Where's the answer? | WORKING THESE ANTISOCIAL HOURS
WRONG | H | This is a hole in the wall | THERE IS SOME HEALTH RISK
WRONG | H | Fanny Fanny | THE FINAL TEST FOR OUR FINAL FOUR
WRONG | H | And now my speech is ended. | AND MAKE NO MISTAKE
WRONG | H | Say lawn angel you got a gate rat train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train train | AS LONG AS YOU HAVE GOT THE RIGHT TRAINING TO DO THE JOB
WRONG | H | You got a job | YOU'VE GOT THE RIGHT TOOLS TO DO THE JOB
WRONG | H | I want to go to the bank. | YOU KNOW EXACTLY WHAT'S BEING MONITORED AND WHY AND YOU KNOW HOW YOU CAN INFLUENCE THAT
WRONG | H | May I have a small frame? | THEY MIGHT SUFFER FROM LOW SELF ESTEEM
WRONG | - | This is a sentence. | IT'S INTERESTING THAT
WRONG | H | When you meet a man, you meet a man. | WHEN YOU MAKE MONITORING MORE INTENSE
WRONG | H | And then the thing was done. | I DON'T THINK WE ARE
WRONG | H | And I want to see you again | AND IF WE WANT A PROSPEROUS
WRONG | H | And now, a word from our sponsor. | AND OFTEN IN SORT OF A CAPACITY OF CARE
WRONG | H | Nabaztag | NEW JOBS DO ARISE
WRONG | H | Nancy's jacket is red | NEW JOBS ARE CREATED
WRONG | H | A thing kangarooed around the land | I THINK I COULD LIVE ON THE MINIMUM WAGE
WRONG | H | This is a test | THAT WAS TWO REASONS
WRONG | - | Ain't you now | ALL I'VE KNOWN IS FARMING
WRONG | - | Look at the garden. | LOOK AT OTHER GARDENS
WRONG | H | <SOS> plan <space> in <space> winner <space> <EOS> | PLANTED IN WINTER
WRONG | H | And Lester Sameter was watching Gregory's play | AND AFTER LAST SUMMER'S DISASTER WITH MY GRAPES
WRONG | - | What was the bank's address? | WHAT WITH WASPS AND BLACKBIRDS
WRONG | H | I can't stop laughing | YOU CAN SIMPLY CUT THE WHOLE LOT FLUSH WITH THE GROUND ROUND ABOUT CHRISTMAS TIME AND LET IT START
WRONG | H | Baker, Dancer, Ann, Helen, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann, Ann | BECAUSE THERE IS AN ELEMENT OF SKILL INVOLVED
WRONG | H | Proud Father | PRODUCE THEIR FRUIT ON THIS YEAR'S CANES
WRONG | H | situation | SO IT IS A JOB TO DO
WRONG | H | Baked bean | BECAUSE YOU DON'T WANT MORE THAN FOUR OR FIVE CANES PER PLANT
WRONG | H | And so pray for me | AND SO PROBABLY MY GRANDFATHER
WRONG | H | Houses are bought | WHO WAS BROUGHT UP THERE
WRONG | H | farm | FROM THE SAME CANES
WRONG | H | Fairy | A FEW YEARS AGO
WRONG | H | Buckwheat is a kind of cereal. | BECAUSE WE THINK JEKYLL DID IT ALL REMOTELY
WRONG | - | And then I got a camera | AND THEN AS AUTUMN COMES AND IT GOES
WRONG | H | Bark Hollow | THE BROCCOLI CAN TAKE OVER THE WHOLE SPACE
WRONG | H | And Bay DH Ehn D Av DH Ehn D S IZ AH V DH Ehn D S R AY T AH P HH IY R | AND BY THE END OF THE SEASON IT'S RIGHT UP HERE
WRONG | - | And Ant Hat | AND ON TOP OF THAT
WRONG | H | grow a ball | I GROW VEGETABLES BECAUSE I LIKE THE TASTE
WRONG | H | And then I'm not talking about the man who's talking about the man who's talking about the man who's talking about the man who's talking about the man who's talking about the man who's talking about the man who's talking about | AND I DON'T TRY AND EXPERIMENT TOO MUCH OUTSIDE THINGS THAT I KNOW MYSELF
WRONG | H | Batteries not included | BUT FRANCES TOPHILL HAS BEEN PART OF SOME EXPERIMENTS AND TRIALS THAT THE RHS HAVE BEEN DOING AT
WRONG | H | Ketchup is a condiment made from tomatoes, vinegar, and spices. It is used as a sauce or dip for various foods, such as french fries, hamburgers, and hot dogs. | COMPARING THE TWO DIFFERENT LOCATIONS WITH SAME VARIETIES
WRONG | - | This is a test. | THIS IS HUNDREDS AND THOUSANDS
WRONG | H | Sow a potato, plant a potato, eat a potato, and you'll have a potato. | SO PLEASE PUT ANY PICTURES YOU CAN ON OUR FACEBOOK PAGE
WRONG | H | Butterball handed the ball to the gang. | BUT YOU'VE GOT A BANK HOLIDAY WEEKEND COMING UP
WRONG | H | Stop talking to me | SO EXTRA TIME TO DO EXTRA JOBS IN THE GARDEN
WRONG | - | Grey was a wasp | GREAT WASPS' NEST
WRONG | H | What's mine is yours | WHICH MEANS YOU STAY AWAY
WRONG | - | And God created | AND GOOD FLAVOUR THIS YEAR
WRONG | H | Will sing a song | WILL THEY SINK OR SWIM
WRONG | - | Don't annoy me | DEPENDING ON THE AGE
WRONG | - | I have a lovely world | IT'S ALL OVER THE WALLS
WRONG | H | Will have a machine attack the statue | WILL IT HAVE TOO MUCH OF A STIGMA ATTACHED TO IT
WRONG | H | Tommy's apartment | TALK ME THROUGH THE TWO OPTIONS
WRONG | H | A very good man in the house | I'VE GOT THE MONIES IN PLACE
WRONG | H | This is a man talking. | HE'S GOT THE MONEY TO COMPLETE ON THE PURCHASE
WRONG | - | Will get | WILL HE GET THE PLANNING PERMISSION
WRONG | - | Will get sorried about | WILL HE GET IT SORTED OUT
WRONG | H | Yawned in the letter I'd. | YOU CAN FIND OUT LATER IN THE SHOW
WRONG | H | Ain't nothin' like the old days | ALTHOUGH IN THIS CASE
WRONG | H | I hear you're a rockin' gangster | IF YOU'RE INTENT ON RECOUPING THE CASH AND POCKETING THE PROFIT
WRONG | H | You may well win. | YOU MAY VERY WELL END UP DISAPPOINTED
WRONG | - | This is a word. | THIS HOUSE IS PROBABLY WORTH AROUND 120
WRONG | H | I want to pay | ON PAPER AND IN THEORY
WRONG | H | I play a role in the world | THE PROBLEM THAT YOU'RE LIKELY TO FACE IS ACTUALLY SELLING THE THING
WRONG | H | This is a test | THEN YOU CAN TELL ME TO SHUT UP
WRONG | H | This is fun | THAT'S FAIR ENOUGH
WRONG | H | You get a gift | YOU HAVE GOT A GREAT WORK ETHIC AND
WRONG | - | I pray for you | ANY PROFIT IS A PROFIT
WRONG | H | Samprefiz | SOME PROFIT IS MUCH
WRONG | H | Mather | MUCH BETTER THAN NONE
WRONG | - | Allison's plan is to rent a house | I'M ALSO PLEASED HE'LL CONSIDER RENTING
WRONG | H | A yellow jacket is a bird. | I JUST HOPE WHOEVER BOUGHT IT WAS PREPARED TO KEEP HOLD
WRONG | - | ZARROW DAPHAPER | 000 ON THIS PROPERTY
WRONG | H | Sow it, water it, and bimao'st. | SO IT WOULD BE MORE SOUGHT AFTER
WRONG | H | A woman's tongue is a dangerous thing. | I WAS EXPECTING AROUND THE 70
WRONG | H | Aunt Dianne's flat | I HAVE SPENT A LOT OF MONEY ON THESE FLATS
WRONG | H | Gimme money, man, I need a drink. | GET ME MONEY BACK IN THE POT
WRONG | - | AND GET BETTER | AND IT GETS BETTER
WRONG | - | I saw a dog and a flower | ESPECIALLY THE GROUND FLOOR
WRONG | H | Where is the door? | WHETHER THEY BE SOLD OR LET
WRONG | H | This is a test. | IT HAS BEEN DONE TO A HIGH STANDARD
WRONG | H | I like to fish | ESPECIALLY FOR FIRST TIME BUYERS
WRONG | H | Bather, stroller, planner, I'm stroller, I'm stroller, I'm stroller, I'm stroller, I'm stroller, I'm stroller, I'm stroller, I'm stroller, I | BUT THERE'S STILL PLANNING ISSUES TO RESOLVE AND WILL HE BE ABLE TO SELL THE PROPERTIES
WRONG | H | A word with a WUDSSTHDTIHRHNTSICHPRAPERTIYATBTWFAHND | I WOULD SUGGEST THAT HE RENTS EACH PROPERTY OUT AT BETWEEN 500 AND
WRONG | H | I heard a door | IN ORDER TO ACHIEVE THAT
WRONG | - | This is a test | IT'S A TOUGH FIGHT
WRONG | H | Aloha, I love you. | ALL OF THE ROBOTS OUT THERE FULL OF ENERGY
WRONG | H | What kind of film? | WE COULD HAVE FLIPPED THEM AT ONE POINT
WRONG | H | What kind of style did you want? | WE CAN STILL DO IT
WRONG | H | Hello, this is a test. | IT HEALED ITS SCARS
WRONG | H | This is a test. | THIS IS THE FINAL I WOULD HAVE ASKED FOR
WRONG | H | This is a test. | THE TEAMS ARE READY
WRONG | H | FARLIS | FOR THE LAST TIME THIS SERIES
WRONG | - | Dipal | THE PEOPLE OF TEWKESBURY
WRONG | H | This is a test of the emergency broadcast system. | THAT CAME TO 483
WRONG | H | What is your name? | WITHIN TWO YEARS
WRONG | H | And then I went back to the bank | AND HAS BEEN TURNED INTO A BANGLE
WRONG | H | What is the weather like? | WHICH IN MANY WAYS IS VERY WEARABLE
WRONG | H | What's the matter? | WHICH IS NOT PARTICULARLY BAD NEWS
WRONG | H | Which butterfly | WHICH IS BEAUTIFUL
WRONG | - | This is a test | THAT IS THE DESIGNER
WRONG | H | Bath House | BUT THEN HERE ON THIS SIDE
WRONG | - | This is a test | IT'S AFTER GALLE'S DEATH
WRONG | H | BAT IS SITTING | BUT IT'S STILL A STUNNING THING
WRONG | H | Dolling | THEY ARE HOLDING THAT
WRONG | H | And I saw a spaceship | AND I SAW THIS IN AN AUCTION IN AUSTRALIA
WRONG | H | This is a bin of things. | THEY'VE BEEN IN ENGLAND
WRONG | H | This is a test of the emergency broadcast system. | THERE WAS THE FATHER OF ORNITHOLOGY
WRONG | H | Sow it, water it, pray for rain | SO IT WAS A PROCESS PARTLY OF PRINT
WRONG | H | And I want to return | AND IF WE TURN THIS ONE ROUND
WRONG | H | What's the word? | WHICH WAS DESIGNED IN 1900
WRONG | H | What's happening? | THEY WERE THERE FOR ESPIONAGE
WRONG | H | MAY PERHAPS HAD BOTHERED | MY PARENTS HAD IT BEFORE I WAS BORN
WRONG | H | A way to bathe | I WAS BROUGHT UP WITH IT
WRONG | H | And I just saw a shark. | AND IT IS JUST SO REMARKABLY STYLISH
WRONG | - | <SOS> John shot a lock <space> Luke took it <space> It hit <space> <EOS> | JUST LOOK AT IT
WRONG | - | LAY AVOID BIFF | LIKE NEVER BEFORE
WRONG | H | This is a test | IT'S BEEN GREAT
WRONG | H | Hello, I'm Frank and I'm a student. | WHO LURCHES FROM ONE STATE HAND OUT TO THE NEXT
WRONG | H | This is a bat | THERE'S NO DOUBT ABOUT IT
WRONG | H | This is a very important message. | THIS IS ALL VERY PROMISING
WRONG | H | Akin said | I CAN'T SAY I DO
WRONG | - | Framingham | APART FROM ANYTHING ELSE
WRONG | H | A way to say yes | I WAS JUST THINKING WHAT AN EVENTFUL DAY IT'S BEEN
WRONG | H | What kind of bird is this? | WE COULD BE VERY HAPPY TOGETHER
WRONG | H | Hatter | HOW WATERPROOF THEY ARE
WRONG | H | This is a sample text. | THEY SHARE A LOT OF THE SAME DESIGN AND TECHNOLOGY AS HIGH PERFORMANCE RUNNING SHOES
WRONG | H | Amanda | I'M DOING OK HERE
WRONG | H | And you sent a letter | AND YOU SEND THAT TO THE FACTORY
WRONG | H | Broke down in the desert | WAS BROKEN IN THE 1850S WHEN THE INDUSTRIAL REVOLUTION CAME TO
WRONG | H | Sow a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder, a shudder | SO SHOES TODAY COULD END UP IN A HIGH STREET IN WORKINGTON DOWN THE ROAD
WRONG | H | African | OR FIFTH AVENUE
WRONG | H | Alligator wallet | I LOVED THAT THEY WERE REALLY PRETTY AND DELICATE
WRONG | H | Himmyk | HOW DO THEY MAKE THEM
WRONG | - | What did you say? | WHAT DOES IT LIKE
WRONG | H | I have a friend | IN THE AFTERNOON
WRONG | H | May get won | YOU MIGHT GET ONE SIZE
WRONG | H | You'll be able to perform the task | YOU'LL BUY A PERFECT SHOE THAT FITS
WRONG | H | Sam Won't Wear | SOMEWHERE IN THE WORLD
WRONG | - | Hello, I love you. | HELPING ALL THOSE PEOPLE
OK    | - | Don't worry about it | DON'T WORRY ABOUT IT
WRONG | H | This is a test of the emergency broadcast system. | IT DWARFS ANYTHING WE HAVE IN BRITAIN
WRONG | H | This is a banana. | THE REASON TRAVELLING SEEMS SO SEAMLESS IS BECAUSE OF ALL THE EFFORTS THAT GO ON BEHIND THE SCENES
WRONG | H | I have a snake fit. | IN 70 MILLION SQUARE FEET OF OFFICE SPACE
WRONG | - | This is a test of the emergency broadcast system. | THEY'VE JUST COMPLETED THE MAIN STAGE OF CONSTRUCTION
WRONG | H | Sammy Hallford | SOME ITEMS ARE HELD FOR THREE MONTHS
WRONG | - | Waren Raining | WE'RE RUNNING ABOUT 1
WRONG | H | The plan is good. | 200 PEOPLE ALL DAY
WRONG | H | And Aweer Sis | AND THEN AT OUR SEASON
WRONG | H | What's wrong with the word 'thing'? | WHICH IS BETWEEN THANKSGIVING AND CHRISTMAS
WRONG | H | What thing are you going to do? | WHEN THINGS ARE GOOD
WRONG | H | I think I'm done. | AT THE END OF THE DAY
WRONG | - | This is a test | IT DEPENDS ON THE DRIVERS
WRONG | - | MAYOWKSGROW | MIGHTY OAKS WILL GROW
WRONG | H | Hello, I am a student. I am studying in the university. I am studying in the university. I am studying in the university. I am studying in the university. I am studying in the university. I am studying in the university. | HE STILL HAD A CHANCE OF NOT SURVIVING THIS INJURY
WRONG | H | I want to write a program to convert the following ARPAbet phoneme string to English text. Output only the English words, no extra text. | EVEN IF WE RESTART THE HEART
